;Unnamed: 0;statut_public_prive;nom_etablissement;type_etablissement;ecole_elementaire;section;adresse_1;code_postal;web;telephone;Latitude;Longitude;nombre_d_eleves;montessori;bilingue;religieux;nb_voie;rue;type;nb_voie_100;popup
879;879;Municipal;adrien hébrard;crèche collective;;creche;15 avenue adrien hébrard;75016;https://www.paris.fr/equipements/creche-collective-municipale-adrien-hebrard-1835;145255270;48.8537697;2.2693817;72;non;non;non;15;avenue adrien hébrard;avenue;115;<a href=https://www.paris.fr/equipements/creche-collective-municipale-adrien-hebrard-1835>adrien hébrard</a><br>Adresse: 15 avenue adrien hébrard<br>cp: 75016
880;880;Privé;e.p.pr saint-francois d'eylau (catholique);Ecole;1.0;maternelle;20 avenue bugeaud;75016;http://saintfrancoisparis.fr;145531048;48.8703909;2.2823984;358.0;non;non;catholique;20;avenue bugeaud;avenue;120;<a href=http://saintfrancoisparis.fr>e.p.pr saint-francois d'eylau (catholique)</a><br>Adresse: 20 avenue bugeaud<br>cp: 75016
881;881;Privé;e.p.pr concordia bilingual school (bilingue);Ecole;1.0;maternelle;41 avenue de la grande armée;75016;https://www.concordiaschoolparis.com;182092863;48.8753077;2.2891267;;non;oui;non;41;avenue de la grande armée;avenue;141;<a href=https://www.concordiaschoolparis.com>e.p.pr concordia bilingual school (bilingue)</a><br>Adresse: 41 avenue de la grande armée<br>cp: 75016
882;882;Privé;liveli champ d’étoile;;;creche;152 avenue de malakoff;75016;https://www.liveli.fr/creches/champs-d-etoile;;48.8760832;2.2838655;;non;non;non;152;avenue de malakoff;avenue;252;<a href=https://www.liveli.fr/creches/champs-d-etoile>liveli champ d’étoile</a><br>Adresse: 152 avenue de malakoff<br>cp: 75016
883;883;Public;e.m.pu versailles ;Ecole;0.0;maternelle;141 avenue de versailles;75016;https://www.education.gouv.fr/annuaire/075-paris/paris-16e-arrondissement/etab/empu-versailles-141-avenue-de-versailles.html;145270522;48.841955850000005;2.268661852044442;155.0;non;non;non;141;avenue de versailles;avenue;241;<a href=https://www.education.gouv.fr/annuaire/075-paris/paris-16e-arrondissement/etab/empu-versailles-141-avenue-de-versailles.html>e.m.pu versailles </a><br>Adresse: 141 avenue de versailles<br>cp: 75016
884;884;Association;versailles;crèche collective;;creche;75 avenue de versailles;75016;https://mairie16.paris.fr/pages/creches-collectives-familiales-privees-11433;;48.8465622;2.2730986;60;non;non;non;75;avenue de versailles;avenue;175;<a href=https://mairie16.paris.fr/pages/creches-collectives-familiales-privees-11433>versailles</a><br>Adresse: 75 avenue de versailles<br>cp: 75016
885;885;Public;e.m.pu parc des princes ;Ecole;0.0;maternelle;27 avenue du parc des princes;75016;https://fr.mappy.com/poi/53910a5be4b05da9bc405441;146515390;48.8401267;2.2547421;178.0;non;non;non;27;avenue du parc des princes;avenue;127;<a href=https://fr.mappy.com/poi/53910a5be4b05da9bc405441>e.m.pu parc des princes </a><br>Adresse: 27 avenue du parc des princes<br>cp: 75016
886;886;Privé;chaperons les malicieux d’erlanger;;;creche;5 avenue erlanger;75016;https://www.lpcr.fr/en/creches/paris-16e/527;;48.8474621;2.2625838;;non;non;non;5;avenue erlanger;avenue;105;<a href=https://www.lpcr.fr/en/creches/paris-16e/527>chaperons les malicieux d’erlanger</a><br>Adresse: 5 avenue erlanger<br>cp: 75016
887;887;Privé;babilou paris poincaré;;;creche;4 avenue raymond poincaré;75016;https://www.babilou.fr/creches/babilou-paris-poincare;;48.8640415;2.2869366;;non;non;non;4;avenue raymond poincaré;avenue;104;<a href=https://www.babilou.fr/creches/babilou-paris-poincare>babilou paris poincaré</a><br>Adresse: 4 avenue raymond poincaré<br>cp: 75016
888;888;Privé;e.p.pr saint-honore d'eylau (catholique);Ecole;1.0;maternelle;66 avenue raymond poincaré;75016;http://www.saintho.fr;145531415;48.86818;2.2858779;189.0;non;non;catholique;66;avenue raymond poincaré;avenue;166;<a href=http://www.saintho.fr>e.p.pr saint-honore d'eylau (catholique)</a><br>Adresse: 66 avenue raymond poincaré<br>cp: 75016
889;889;Privé;liveli rossignol et cabrioles;halte-garderie;;creche;14 avenue théophile gautier;75016;https://www.liveli.fr/creches/rossignols-cabrioles;145250250;48.8507325;2.2739395;40;non;non;non;14;avenue théophile gautier;avenue;114;<a href=https://www.liveli.fr/creches/rossignols-cabrioles>liveli rossignol et cabrioles</a><br>Adresse: 14 avenue théophile gautier<br>cp: 75016
890;890;Privé;liveli auteuil;;;creche;47 avenue théophile gautier;75016;https://www.liveli.fr/creches/auteuil;;48.848558;2.2705678;;non;non;non;47;avenue théophile gautier;avenue;147;<a href=https://www.liveli.fr/creches/auteuil>liveli auteuil</a><br>Adresse: 47 avenue théophile gautier<br>cp: 75016
891;891;Privé;babilou paris hugo;;;creche;109 avenue victor hugo;75016;https://www.babilou.fr/creches/babilou-paris-hugo;;48.8685735;2.283049;;non;non;non;109;avenue victor hugo;avenue;209;<a href=https://www.babilou.fr/creches/babilou-paris-hugo>babilou paris hugo</a><br>Adresse: 109 avenue victor hugo<br>cp: 75016
892;892;Privé;liveli le carrousel de l’étoile;;;creche;71 avenue victor hugo;75016;https://www.liveli.fr/creches/le-carrousel-de-l-etoile;;48.8703802;2.2873128;;non;non;non;71;avenue victor hugo;avenue;171;<a href=https://www.liveli.fr/creches/le-carrousel-de-l-etoile>liveli le carrousel de l’étoile</a><br>Adresse: 71 avenue victor hugo<br>cp: 75016
893;893;Privé;people & baby callisto (bilingue);;;creche;1 boulevard exelmans;75016;https://www.people-and-baby.com/creche/callisto/99237861;;48.8395987;2.2669254;;non;oui;non;1;boulevard exelmans;boulevard;101;<a href=https://www.people-and-baby.com/creche/callisto/99237861>people & baby callisto (bilingue)</a><br>Adresse: 1 boulevard exelmans<br>cp: 75016
894;894;Privé;babilou exelmans;crèche collective;;creche;5 boulevard exelmans;75016;https://www.babilou.fr/creches/babilou-paris-exelmans;141499650;48.8397835;2.26664;21;non;non;non;5;boulevard exelmans;boulevard;105;<a href=https://www.babilou.fr/creches/babilou-paris-exelmans>babilou exelmans</a><br>Adresse: 5 boulevard exelmans<br>cp: 75016
895;895;Privé;people & baby les dauphins;crèche d'entreprise;;creche;70 boulevard flandrin;75016;https://www.people-and-baby.com/creche/les-dauphins/9947259;668308379;48.8688452;2.2744812;13;non;non;non;70;boulevard flandrin;boulevard;170;<a href=https://www.people-and-baby.com/creche/les-dauphins/9947259>people & baby les dauphins</a><br>Adresse: 70 boulevard flandrin<br>cp: 75016
896;896;Privé;abc teddy club (bilingue);halte-garderie;;creche;73 boulevard flandrin;75016;https://www.abcpuericulture.com/en/creche-collective-paris/teddy-club/3;147556269;48.8692832;2.2745104;20;non;oui;non;73;boulevard flandrin;boulevard;173;<a href=https://www.abcpuericulture.com/en/creche-collective-paris/teddy-club/3>abc teddy club (bilingue)</a><br>Adresse: 73 boulevard flandrin<br>cp: 75016
897;897;Privé;e.p.pr pascal ;Ecole;1.0;maternelle;33 boulevard lannes;75016;http://www.ecolepascal.fr;145041423;48.8669673;2.2722124;98.0;non;non;non;33;boulevard lannes;boulevard;133;<a href=http://www.ecolepascal.fr>e.p.pr pascal </a><br>Adresse: 33 boulevard lannes<br>cp: 75016
898;898;Public;e.m.pu murat l ;Ecole;0.0;maternelle;162 boulevard murat;75016;https://fr.mappy.com/poi/53ca21fde4b05c124b47dee8;142884103;48.8388832;2.2654677;146.0;non;non;non;162;boulevard murat;boulevard;262;<a href=https://fr.mappy.com/poi/53ca21fde4b05c124b47dee8>e.m.pu murat l </a><br>Adresse: 162 boulevard murat<br>cp: 75016
899;899;Public;e.m.a.pu erlanger 58 rue erlanger;Ecole;0.0;maternelle;166 boulevard murat;75016;https://annuaire-education.fr/etablissement/Paris-16e--Arrondissement/E.M.A.PU-ERLANGER-58-rue-Erlanger/0753262N.html;146514593;48.8455273;2.2576209;108.0;non;non;non;166;boulevard murat;boulevard;266;<a href=https://annuaire-education.fr/etablissement/Paris-16e--Arrondissement/E.M.A.PU-ERLANGER-58-rue-Erlanger/0753262N.html>e.m.a.pu erlanger 58 rue erlanger</a><br>Adresse: 166 boulevard murat<br>cp: 75016
900;900;Privé;chaperons suchet;;;creche;93 boulevard suchet;75016;https://www.lpcr.fr/fr/creches/paris/300;;48.8482405;2.2591052;;non;non;non;93;boulevard suchet;boulevard;193;<a href=https://www.lpcr.fr/fr/creches/paris/300>chaperons suchet</a><br>Adresse: 93 boulevard suchet<br>cp: 75016
901;901;Association;le ranelagh;halte-garderie;;creche;jardin du ranelagh;75016;http://www.udaf75.fr/La-Halte-du-jardin-du-Ranelagh.html;144748074;48.8592064;2.269174112864892;28;non;non;non;0;jardin du ranelagh;jardin;100;<a href=http://www.udaf75.fr/La-Halte-du-jardin-du-Ranelagh.html>le ranelagh</a><br>Adresse: jardin du ranelagh<br>cp: 75016
902;902;Public;e.p.pu belles feuilles ;Ecole;1.0;maternelle;3 impasse des belles feuilles;75016;https://www.paris.fr/equipements/ecole-polyvalente-des-belles-feuilles-575;153704120;48.8688309;2.280767;373.0;non;non;non;3;impasse des belles feuilles;impasse;103;<a href=https://www.paris.fr/equipements/ecole-polyvalente-des-belles-feuilles-575>e.p.pu belles feuilles </a><br>Adresse: 3 impasse des belles feuilles<br>cp: 75016
903;903;Privé;les petits pachas blériot - paris 16;;;creche;172 quai louis blériot;75016;https://www.lespetitspachas.fr/creches/auteuil;;48.8394481;2.2668461;;non;non;non;172;quai louis blériot;quai;272;<a href=https://www.lespetitspachas.fr/creches/auteuil>les petits pachas blériot - paris 16</a><br>Adresse: 172 quai louis blériot<br>cp: 75016
904;904;Privé;e.p.pr international school of paris (bilingue);Ecole;1.0;maternelle;6 rue beethoven;75016;http://www.isparis.edu;142240660;48.8586704;2.2872962;;non;oui;non;6;rue beethoven;rue;106;<a href=http://www.isparis.edu>e.p.pr international school of paris (bilingue)</a><br>Adresse: 6 rue beethoven<br>cp: 75016
905;905;Privé;people & baby comète (bilingue);;;creche;26 rue boileau;75016;https://www.people-and-baby.com/creche/comete/99247691;;48.8455514;2.2642641;;non;oui;non;26;rue boileau;rue;126;<a href=https://www.people-and-baby.com/creche/comete/99247691>people & baby comète (bilingue)</a><br>Adresse: 26 rue boileau<br>cp: 75016
906;906;Privé;e.p.pr lamazou (catholique);Ecole;1.0;maternelle;80 rue boileau;75016;http://ecole.lamazou.free.fr;145275906;48.8412472;2.2624109;364.0;non;non;catholique;80;rue boileau;rue;180;<a href=http://ecole.lamazou.free.fr>e.p.pr lamazou (catholique)</a><br>Adresse: 80 rue boileau<br>cp: 75016
907;907;Privé;baboune boissière - paris;;;creche;17 rue boissière;75016;https://baboune.fr/portfolio-item/75116-baboune-boissiere;;48.8659013;2.2919551;;non;non;non;17;rue boissière;rue;117;<a href=https://baboune.fr/portfolio-item/75116-baboune-boissiere>baboune boissière - paris</a><br>Adresse: 17 rue boissière<br>cp: 75016
908;908;Public;e.p.pu boissiere ;Ecole;1.0;maternelle;56 rue boissière;75016;https://www.education.gouv.fr/annuaire/075-paris/paris-16e-arrondissement/etab/eppu-boissiere-56-rue-boissiere.html;145533766;48.8681356;2.2878867;250.0;non;non;non;56;rue boissière;rue;156;<a href=https://www.education.gouv.fr/annuaire/075-paris/paris-16e-arrondissement/etab/eppu-boissiere-56-rue-boissiere.html>e.p.pu boissiere </a><br>Adresse: 56 rue boissière<br>cp: 75016
909;909;Association;st honore d'eylau;halte-garderie;;creche;69 rue boissière;75016;https://www.paris.fr/equipements/halte-garderie-associative-saint-honore-d-eylau-2167;145012772;48.8684964;2.2870766;42;non;non;non;69;rue boissière;rue;169;<a href=https://www.paris.fr/equipements/halte-garderie-associative-saint-honore-d-eylau-2167>st honore d'eylau</a><br>Adresse: 69 rue boissière<br>cp: 75016
910;910;Privé;les explorateurs de chardon-lagache;;;creche;51 rue chardon lagache;75016;https://www.lesbebesexplorateurs.com/creche-paris-75016-chardon-lagache;;48.8428417;2.264824;;non;non;non;51;rue chardon lagache;rue;151;<a href=https://www.lesbebesexplorateurs.com/creche-paris-75016-chardon-lagache>les explorateurs de chardon-lagache</a><br>Adresse: 51 rue chardon lagache<br>cp: 75016
911;911;Public;e.m.pu chardon lagache ;Ecole;0.0;maternelle;64 rue chardon lagache;75016;https://fr.mappy.com/poi/53c7197ce4b05c124b4429b4;142881834;48.8453132;2.2669561;136.0;non;non;non;64;rue chardon lagache;rue;164;<a href=https://fr.mappy.com/poi/53c7197ce4b05c124b4429b4>e.m.pu chardon lagache </a><br>Adresse: 64 rue chardon lagache<br>cp: 75016
912;912;Privé;e.p.pr ecole bilingue alye parussa (bilingue);Ecole;1.0;maternelle;70 rue chardon lagache;75016;http://ecole-alyeparussa.fr;982580670;48.8418832;2.2639446;;non;oui;non;70;rue chardon lagache;rue;170;<a href=http://ecole-alyeparussa.fr>e.p.pr ecole bilingue alye parussa (bilingue)</a><br>Adresse: 70 rue chardon lagache<br>cp: 75016
913;913;Privé;abc les calin'ours (bilingue);crèche multi-accueil;;creche;1 rue charles tellier;75016;https://www.abcpuericulture.com/fr/creche-collective-paris/les-calin-ours/2;142889993;48.8381614;2.2628811;30;non;oui;non;1;rue charles tellier;rue;101;<a href=https://www.abcpuericulture.com/fr/creche-collective-paris/les-calin-ours/2>abc les calin'ours (bilingue)</a><br>Adresse: 1 rue charles tellier<br>cp: 75016
914;914;Association;bellan point du jour;crèche collective;;creche;22 rue claude lorrain;75016;https://www.bellan.fr/page-template3?t=23;146478750;48.8411989;2.2612625;50;non;non;non;22;rue claude lorrain;rue;122;<a href=https://www.bellan.fr/page-template3?t=23>bellan point du jour</a><br>Adresse: 22 rue claude lorrain<br>cp: 75016
915;915;Privé;maison bleue jolana;;;creche;24 rue claude lorrain;75016;https://www.la-maison-bleue.fr/creche/ile-de-france/paris/75016/jolana;;48.8413719;2.2608805;;non;non;non;24;rue claude lorrain;rue;124;<a href=https://www.la-maison-bleue.fr/creche/ile-de-france/paris/75016/jolana>maison bleue jolana</a><br>Adresse: 24 rue claude lorrain<br>cp: 75016
916;916;Municipal;claude terrasse;halte-garderie;;creche;35 rue claude terrasse;75016;https://www.paris.fr/equipements/creche-familiale-municipale-claude-terrasse-2362;142246245;48.8384283;2.262002;;non;non;non;35;rue claude terrasse;rue;135;<a href=https://www.paris.fr/equipements/creche-familiale-municipale-claude-terrasse-2362>claude terrasse</a><br>Adresse: 35 rue claude terrasse<br>cp: 75016
917;917;Privé;crescendo parc de passy;crèche multi-accueil;;creche;8 rue d'ankara;75016;https://www.crescendo.asso.fr/parc-de-passy;145256707;48.8550745;2.2828483;38;non;non;non;8;rue d'ankara;rue;108;<a href=https://www.crescendo.asso.fr/parc-de-passy>crescendo parc de passy</a><br>Adresse: 8 rue d'ankara<br>cp: 75016
918;918;Privé;les  explorateurs boulainvilliers;;;creche;20 rue de boulainvilliers;75016;https://www.lesbebesexplorateurs.com/creche-paris-75016-boulainvilliers;;48.8536314;2.2758292;;non;non;non;20;rue de boulainvilliers;rue;120;<a href=https://www.lesbebesexplorateurs.com/creche-paris-75016-boulainvilliers>les  explorateurs boulainvilliers</a><br>Adresse: 20 rue de boulainvilliers<br>cp: 75016
919;919;Municipal;chaillot;crèche collective;;creche;17 rue de chaillot;75016;https://www.paris.fr/equipements/creche-collective-municipale-de-chaillot-1831;147209377;48.8666898;2.2967139;22;non;non;non;17;rue de chaillot;rue;117;<a href=https://www.paris.fr/equipements/creche-collective-municipale-de-chaillot-1831>chaillot</a><br>Adresse: 17 rue de chaillot<br>cp: 75016
920;920;Association;notre dame grâce de passy;halte-garderie;;creche;4 rue de l'annonciation;75016;https://www.paris.fr/equipements/halte-garderie-associative-de-l-annonciation-2046;145272416;48.8558848;2.2805589;;non;non;non;4;rue de l'annonciation;rue;104;<a href=https://www.paris.fr/equipements/halte-garderie-associative-de-l-annonciation-2046>notre dame grâce de passy</a><br>Adresse: 4 rue de l'annonciation<br>cp: 75016
921;921;Privé;e.m.pr la petite ecole du bon pasteur (montessori, catholique);Ecole;0.0;maternelle;90 rue de l'assomption;75016;http://lapetiteecoledubonpasteur.com;662061358;48.8555454;2.2662704;;oui;non;catholique;90;rue de l'assomption;rue;190;<a href=http://lapetiteecoledubonpasteur.com>e.m.pr la petite ecole du bon pasteur (montessori, catholique)</a><br>Adresse: 90 rue de l'assomption<br>cp: 75016
922;922;Privé;les petites crèches yvette - paris 16;;;creche;38 rue de l’yvette;75016;https://www.petitescreches.fr/nos-etablissements/les-petites-creches-yvette-75016;;48.8537905;2.2660415;;non;non;non;38;rue de l’yvette;rue;138;<a href=https://www.petitescreches.fr/nos-etablissements/les-petites-creches-yvette-75016>les petites crèches yvette - paris 16</a><br>Adresse: 38 rue de l’yvette<br>cp: 75016
923;923;Privé;e.p.pr e.i.b. lamartine (bilingue);Ecole;1.0;maternelle;123 rue de la pompe;75016;https://eibparis.com/ecole-primaire-eib-lamartine;145538936;48.866113;2.2796803;221.0;non;oui;non;123;rue de la pompe;rue;223;<a href=https://eibparis.com/ecole-primaire-eib-lamartine>e.p.pr e.i.b. lamartine (bilingue)</a><br>Adresse: 123 rue de la pompe<br>cp: 75016
924;924;Privé;les explorateurs victor hugo;;;creche;156 rue de la pompe;75016;https://www.lesbebesexplorateurs.com/creche-paris-75016-victor-hugo;;48.8696998;2.2825396;;non;non;non;156;rue de la pompe;rue;256;<a href=https://www.lesbebesexplorateurs.com/creche-paris-75016-victor-hugo>les explorateurs victor hugo</a><br>Adresse: 156 rue de la pompe<br>cp: 75016
925;925;Privé;e.p.pr gerson (catholique);Ecole;1.0;maternelle;31 rue de la pompe;75016;https://gerson-paris.com;145038100;48.860726;2.2750754;572.0;non;non;catholique;31;rue de la pompe;rue;131;<a href=https://gerson-paris.com>e.p.pr gerson (catholique)</a><br>Adresse: 31 rue de la pompe<br>cp: 75016
926;926;Privé;people & baby piccolo saxo;crèche d'entreprise;;creche;48 rue de la pompe;75016;https://www.people-and-baby.com/creche/piccolo-saxo/992444;669086914;48.8617963;2.2758468;40;non;non;non;48;rue de la pompe;rue;148;<a href=https://www.people-and-baby.com/creche/piccolo-saxo/992444>people & baby piccolo saxo</a><br>Adresse: 48 rue de la pompe<br>cp: 75016
